climactor_id,plan_type,plan_name,plan_adopted_year,plan_end_year,plan_boundary,plan_boundary_desc,plan_url,plan_comments,datasource_id
db3ef5d74f32440f,Mitigation,,2021.0,2023.0,Same,Boundary same as jurisdiction,https://www.yumpu.com/en/document/read/65290119/climate-change-action-plan-2021-23,The Plan is currently being revised as the action areas are unravelling with a new plan to be published in 2024,CDP Cities 2024
1f7ce145d016ec76,Integrated,,2020.0,2028.0,Same,Boundary same as jurisdiction,https://www.nottinghamcity.gov.uk/media/2619917/2028-carbon-neutral-action-plan-v2-160620.pdfhttps://www.nottinghamcity.gov.uk/media/k5kdq1ln/fuel-poverty-strategy-summary_lr_.pdf,"In 2022/23, Nottingham's Carbon Neutral Action Plan, contained 248 actions. At the end of June 2022, 54 actions had been completed, with the remaining 194 in progress. The Action Plan is broken down into four main sections: Carbon Reduction Measures; Carbon Removal; Resilience and Adaption; and Ecology and Biodiversity.The action plan is reviewed on an annual basis and each action is assessed quarterly to ensure its delivery is on track. For any actions considered as not on track, these are raised with the operational delivery board for prioritisation and recommended actions to rectify if possible are then passed to the steering strategy board for approval.This Action Plan builds on the Nottingham 2028 Carbon Neutral Charter by setting out high-level objectives and subsequent actions in order to achieve a resilient and carbon neutral Nottingham by 2028. The Carbon Neutral Charter sets out the city's vision for a sustainable Nottingham, considering the co-benefits, trade-offs and synergies of actions.A stakeholder engagement & communication plan was published in 2022 which seeks to engage with the key stakeholder groups in the city. These include businesses and residents, particularly those from minor ethnic backgrounds. This available at the following web address: https://www.nottinghamcity.gov.uk/media/3376918/nottingham-cn28-engagement-strategy-2022.pdfThe full action plan and Carbon Neutral Charter are available at https://www.nottinghamcity.gov.uk/your-council/about-the-council/carbon-neutral-nottingham-2028/why-do-we-need-to-act/  , and the Action Plan is undergoing its third year annual review to ensure it continues to remain valid for each year of delivery towards 2028.",CDP Cities 2024
1f7ce145d016ec76,Energy,,2018.0,2025.0,Same,Boundary same as jurisdiction,https://www.nottinghamcity.gov.uk/media/2619917/2028-carbon-neutral-action-plan-v2-160620.pdfhttps://www.nottinghamcity.gov.uk/media/k5kdq1ln/fuel-poverty-strategy-summary_lr_.pdf,Nottingham's Fuel Poverty action plan is currently being updated to reflect changes in circumstance since it was written.,CDP Cities 2024
5f47f1d9f0247855,Integrated,,2020.0,2030.0,Same,Boundary same as jurisdiction,https://www.klimaoslo.no/wp-content/uploads/sites/88/2020/09/Klimastrategi2030-Kortversjon-ENG_2608_enkeltside.pdfhttpNAhttps://www.oslo.kommune.no/getfile.php/13349073-1573652257/Tjenester%20og%20tilbud/Vann%20og%20avl%C3%B8p/Skjema%20og%20veiledere/Overvann/Handlingsplan%20for%20overvannsh%C3%A5ndtering.pdf,A professional basis for the plan was developed by the Agency for Climate. The plan was then futher developed and put forward by the city government and finally adopted by the city council,CDP Cities 2024
5f47f1d9f0247855,Mitigation,Climate budget 2023,2022.0,2023.0,Same,Boundary same as jurisdiction,https://www.klimaoslo.no/wp-content/uploads/sites/88/2020/09/Klimastrategi2030-Kortversjon-ENG_2608_enkeltside.pdfhttpNAhttps://www.oslo.kommune.no/getfile.php/13349073-1573652257/Tjenester%20og%20tilbud/Vann%20og%20avl%C3%B8p/Skjema%20og%20veiledere/Overvann/Handlingsplan%20for%20overvannsh%C3%A5ndtering.pdf,,CDP Cities 2024
5f47f1d9f0247855,Adaptation,Action plan for stormwater management,2019.0,2030.0,Same,Boundary same as jurisdiction,https://www.klimaoslo.no/wp-content/uploads/sites/88/2020/09/Klimastrategi2030-Kortversjon-ENG_2608_enkeltside.pdfhttpNAhttps://www.oslo.kommune.no/getfile.php/13349073-1573652257/Tjenester%20og%20tilbud/Vann%20og%20avl%C3%B8p/Skjema%20og%20veiledere/Overvann/Handlingsplan%20for%20overvannsh%C3%A5ndtering.pdf,,CDP Cities 2024
e3525d45e4e3c73c,Mitigation,Zero Carbon Oxford Partnership 2040 Net Zero Action Plan -,2021.0,2040.0,Same,Boundary same as jurisdiction,https://www.oxford.gov.uk/downloads/download/1241/zero_carbon_oxford_partnership_roadmap_and_action_plan,"This is our comprehensive action plan for the city owned by the Zero Carbon Oxford Partnership, not just the city council.",CDP Cities 2024
f2bcee304ddf22d1,Mitigation,,2022.0,2025.0,Larger,Wider boundary: County scale,https://www.portland.gov/sites/default/files/2022/bps_climateactionworkplan-final-web.pdfhttps://www.portland.gov/sites/default/files/2019-07/climate-change-prep-strat-press.pdf,,CDP Cities 2024
f2bcee304ddf22d1,Adaptation,,2014.0,2030.0,Larger,Wider boundary: Multnomah County,https://www.portland.gov/sites/default/files/2022/bps_climateactionworkplan-final-web.pdfhttps://www.portland.gov/sites/default/files/2019-07/climate-change-prep-strat-press.pdf,,CDP Cities 2024
0123ba1424b3902b,Integrated,Climate Plan Prague 2030,2021.0,2030.0,Same,Boundary same as jurisdiction,https://klima.praha.eu/en/,,CDP Cities 2024
ecaa11d0333e98cd,Mitigation,,2020.0,2025.0,Same,Boundary same as jurisdiction,https://readingcan.org.uk/wp-content/uploads/2020/10/our-plan-READING-CLIMATE-EMERGENCY-STRATEGY-2020-25-Final.pdfhttps://readingcan.org.uk/wp-content/uploads/2020/10/Reading_Adaptation_Plan_Final.pdf,"Authorship of the Reading Climate Emergency Strategy was a collective effort co-ordinated by the Board of the Reading Climate Change Partnership (an independent, multi-agency, cross-sectoral partnership which is hosted by Reading Borough Council). Drafting was undertaken by a combination of volunteer theme leads, a dedicated team of officers within the local authority and paid staff of other partner organisations. This approach has helped secure 'buy-in' from sectors beyond the local authority. Progress in delivering the Strategy is monitored quarterly by the Partnership Board and is formally reported on annually - a link to the most recent annual report (2021/22)  is at: https://readingcan.org.uk/wp-content/uploads/2022/12/Reading-Climate-Emergency-Strategy-Annual-Report-2021-22.pdf",CDP Cities 2024
ecaa11d0333e98cd,Adaptation,,2019.0,,Same,Boundary same as jurisdiction,https://readingcan.org.uk/wp-content/uploads/2020/10/our-plan-READING-CLIMATE-EMERGENCY-STRATEGY-2020-25-Final.pdfhttps://readingcan.org.uk/wp-content/uploads/2020/10/Reading_Adaptation_Plan_Final.pdf,"The Reading Climate Change Adaptation Plan is a comprehensive assessment of potential impacts on all key sectors though some are addressed in more detail than others. There is a particular focus on six areas which align with the action plans in the Reading Climate Emergency Strategy, namely: water resources and flood risk; the built environment and energy; health and wellbeing; transport; natural environment and greenspaces; and production, consumption and waste. The Adaptation Plan was commissioned by the Reading Climate Change Partnership and developed by the consultancy Mott Macdonald in consultation with a wide range of stakeholders.",CDP Cities 2024
aa548d6d8d1de19b,Integrated,,2013.0,2050.0,Same,Boundary same as jurisdiction,http://www.seattle.gov/Documents/Departments/OSE/2013_CAP_20130612.pdfhttp://durkan.seattle.gov/wp-content/uploads/2018/04/SeaClimateAction_April2018.pdfhttps://www.seattle.gov/documents/Departments/OSE/Equity/SeattleEEAgenda.pdfhttpNA,We do not have an estimate for cost of implementation of the plan and would be curious to know how other jurisdictions are estimating this.,CDP Cities 2024
aa548d6d8d1de19b,Mitigation,,2018.0,2050.0,Same,Boundary same as jurisdiction,http://www.seattle.gov/Documents/Departments/OSE/2013_CAP_20130612.pdfhttp://durkan.seattle.gov/wp-content/uploads/2018/04/SeaClimateAction_April2018.pdfhttps://www.seattle.gov/documents/Departments/OSE/Equity/SeattleEEAgenda.pdfhttpNA,We do not have an estimate for cost of implementation of the plan and would be curious to know how other jurisdictions are estimating this.,CDP Cities 2024
aa548d6d8d1de19b,Integrated,Equity & Environment Agenda:,2015.0,2100.0,Same,Boundary same as jurisdiction,http://www.seattle.gov/Documents/Departments/OSE/2013_CAP_20130612.pdfhttp://durkan.seattle.gov/wp-content/uploads/2018/04/SeaClimateAction_April2018.pdfhttps://www.seattle.gov/documents/Departments/OSE/Equity/SeattleEEAgenda.pdfhttpNA,"This plan is not evaluated on an ongoing basis, although it is the foundation for what is now Seattle's Green New Deal. We also do not have figures for cost of implementation.",CDP Cities 2024
aa548d6d8d1de19b,Energy,Clean Energy Implementation Plan (CEIP) & Clean Energy Equity Plan (CEEP),2022.0,,Larger,"Wider boundary: This plan covers SCL's jursidiction, which includes all of Seattle and some area outside Seattle.",http://www.seattle.gov/Documents/Departments/OSE/2013_CAP_20130612.pdfhttp://durkan.seattle.gov/wp-content/uploads/2018/04/SeaClimateAction_April2018.pdfhttps://www.seattle.gov/documents/Departments/OSE/Equity/SeattleEEAgenda.pdfhttpNA,,CDP Cities 2024
b55b0e6afd6da0c5,Integrated,,2020.0,2030.0,Same,Boundary same as jurisdiction,https://services.swale.gov.uk/assets/Climate-Change-and-Ecological-Emergency/SBC%20CEE%20Action%20Plan%20Final%20with%20illustrations.pdf,,CDP Cities 2024
e544fd0ceff95305,Mitigation,,2023.0,2050.0,Same,Boundary same as jurisdiction,https://www.cm-tvedras.pt/assets/upload/paginas/2023/05/16/paesc-torres-vedras-2050/paesc-torres-vedras-2050.pdfhttps://www.cm-tvedras.pt/ambiente/acao-climatica#estrategiamunicipaldeadaptacaoasalteracoesclimaticas,0,CDP Cities 2024
e544fd0ceff95305,Adaptation,,2021.0,2050.0,Same,Boundary same as jurisdiction,https://www.cm-tvedras.pt/assets/upload/paginas/2023/05/16/paesc-torres-vedras-2050/paesc-torres-vedras-2050.pdfhttps://www.cm-tvedras.pt/ambiente/acao-climatica#estrategiamunicipaldeadaptacaoasalteracoesclimaticas,"O município elaborou a sua Estratégia Municipal de Adaptação às Alterações Climáticas de Torres Vedras, encontrando-se em fase final de execução o Plano de Adaptação às Alterações Climáticas de Torres Vedras.",CDP Cities 2024
23069881529b2597,Mitigation,Climate Emergency Action Plan (CEAP):,2020.0,2030.0,Same,Boundary same as jurisdiction,https://council.vancouver.ca/20201103/documents/p1.pdfhttps://vancouver.ca/files/cov/climate-change-adaptation-strategy.pdfhttps://vancouver.ca/files/cov/resilient-vancouver-strategy.pdf,"Description: The Climate Emergency Action Plan is mitigation-focused, and contains 31 action recommendations (organized into six “Big Moves”) in line with efforts to limit global warming to 1.5ºC. CEAP sets a target of 50% reduction in community-wide greenhouse gas emissions reduction by 2030. CEAP adopts an existing goal of deriving 100% of energy used in Vancouver from renewable sources before 2050. It expands the 2050 target, by committing to achieving carbon neutrality in our community-wide greenhouse gas emissions before 2050. CEAP supersedes the previous Renewable City Action Plan (2017), and the greenhouse gas related goals in the Greenest City Action Plan (2011).Priority Action Areas(“Big Moves”):1. Complete, Walkable Communities2. Active Transportation and Transit3. Zero Emission Vehicles4. Zero Emission Space and Hot Water Heating5. Low-Carbon Construction Materials6. Carbon SequestrationGovernance: The Climate Emergency Directors Forum provides oversight at a working level, while the Climate Emergency Steering Committee provides oversight at a program level. The Sustainability Group tracks progress and reports to Council annually. Executive reports are also prepared as required. Staff will update CEAP for approval by Council at the halfway mark of implementation (2025).The primary purpose of this plan is to reduce emissions in areas of jurisdiction the City has control or significant influence over. CEAP estimated a cost of approximately $500,000,000 to reach 2030 targets between 2021-2025. Updated modelling have helped the City to measure how a changing policy context provides opportunities to deepen climate action and meet the targets laid out in the plan, including opportunities to ensure that we are meeting our emissions reductions targets.",CDP Cities 2024
23069881529b2597,Adaptation,Vancouver Climate Change Adaptation Strategy (CCAS):,2018.0,,Same,Boundary same as jurisdiction,https://council.vancouver.ca/20201103/documents/p1.pdfhttps://vancouver.ca/files/cov/climate-change-adaptation-strategy.pdfhttps://vancouver.ca/files/cov/resilient-vancouver-strategy.pdf,"Description: Among the first of its kind in Canada, the Climate Change Adaptation Strategy is the City’s strategy in addressing climate-related risks and hazards in the community. Its priorities include addressing urban drainage flooding and coastal flooding and inundation, and heat and air quality-related impacts to community and City services and infrastructure. It contains 84 core actions in five core areas, and 17 enabling actions to help integrate an adaptation lens as standard practice into all City work.Core Action Areas:Climate Robust InfrastructureClimate Resilient BuildingsConnected and Prepared CommunitiesCoastal PreparednessHealthy and Vigorous Natural AssetsGovernance: The Adaptation Steering Committee provides oversight to implementation. This committee comprises senior managers, many of whom are also in the Corporate Leadership Team. The Sustainability Group tracks progress and reports to Council annually. Executive reports are also prepared as required. Staff will update the Adaptation Strategy every five years, which includes updating climate information, reviewing the status of adaptation actions, and identifying new or revised actions. The next update will be in 2023.",CDP Cities 2024
